id,day,is_main,procedure_title,class,vals,vote_cons_id,label
124725,2020-11-11T19:48:59Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 87427 × MON 87460 × MON 89034 × MIR162 × NK603 and genetically modified maize combining two, three or four of the single events MON 87427, MON 87460, MON 89034, MIR162 and NK603, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",abstention,18,218,124725_2020-11-11 19:48:59
124725,2020-11-11T19:48:59Z,1,"Resolution on the draft Commission implementing decision authorising the placing on the market of products containing, consisting of or produced from genetically modified maize MON 87427 × MON 87460 × MON 89034 × MIR162 × NK603 and genetically modified maize combining two, three or four of the single events MON 87427, MON 87460, MON 89034, MIR162 and NK603, pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council",no_vote,-18,218,124725_2020-11-11 19:48:59
124733,2020-11-12T16:40:43Z,1,2021 general budget: all sections,yes,471,219,124733_2020-11-12 16:40:43
124733,2020-11-12T16:40:43Z,1,2021 general budget: all sections,no,102,219,124733_2020-11-12 16:40:43
124733,2020-11-12T16:40:43Z,1,2021 general budget: all sections,abstention,116,219,124733_2020-11-12 16:40:43
124733,2020-11-12T16:40:43Z,1,2021 general budget: all sections,no_vote,-15,219,124733_2020-11-12 16:40:43
124734,2020-11-12T16:40:43Z,1,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementing Protocol (2020-2026),yes,597,220,124734_2020-11-12 16:40:43
124734,2020-11-12T16:40:43Z,1,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementing Protocol (2020-2026),no,37,220,124734_2020-11-12 16:40:43
124734,2020-11-12T16:40:43Z,1,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementing Protocol (2020-2026),abstention,55,220,124734_2020-11-12 16:40:43
124734,2020-11-12T16:40:43Z,1,EU/Seychelles Sustainable Fisheries Partnership Agreement and Implementing Protocol (2020-2026),no_vote,-15,220,124734_2020-11-12 16:40:43
124864,2020-11-13T11:54:42Z,1,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),yes,615,221,124864_2020-11-13 11:54:42
124864,2020-11-13T11:54:42Z,1,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),no,34,221,124864_2020-11-13 11:54:42
124864,2020-11-13T11:54:42Z,1,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),abstention,39,221,124864_2020-11-13 11:54:42
124864,2020-11-13T11:54:42Z,1,Programme for the Union's action in the field of health for the period 2021-2027 (“EU4Health Programme”),no_vote,-16,221,124864_2020-11-13 11:54:42
124866,2020-11-13T11:54:42Z,1,Sustainable Europe Investment Plan - How to finance the Green Deal,yes,471,222,124866_2020-11-13 11:54:42
124866,2020-11-13T11:54:42Z,1,Sustainable Europe Investment Plan - How to finance the Green Deal,no,134,222,124866_2020-11-13 11:54:42
124866,2020-11-13T11:54:42Z,1,Sustainable Europe Investment Plan - How to finance the Green Deal,abstention,83,222,124866_2020-11-13 11:54:42
124866,2020-11-13T11:54:42Z,1,Sustainable Europe Investment Plan - How to finance the Green Deal,no_vote,-16,222,124866_2020-11-13 11:54:42
124868,2020-11-13T16:31:33Z,1,InvestEU Programme,yes,480,223,124868_2020-11-13 16:31:33
124868,2020-11-13T16:31:33Z,1,InvestEU Programme,no,142,223,124868_2020-11-13 16:31:33
124868,2020-11-13T16:31:33Z,1,InvestEU Programme,abstention,64,223,124868_2020-11-13 16:31:33
124868,2020-11-13T16:31:33Z,1,InvestEU Programme,no_vote,-18,223,124868_2020-11-13 16:31:33
124870,2020-11-13T16:31:33Z,1,"Resolution on the impact of COVID-19 measures on democracy, the rule of law and fundamental rights",yes,496,224,124870_2020-11-13 16:31:33
124870,2020-11-13T16:31:33Z,1,"Resolution on the impact of COVID-19 measures on democracy, the rule of law and fundamental rights",no,138,224,124870_2020-11-13 16:31:33
124870,2020-11-13T16:31:33Z,1,"Resolution on the impact of COVID-19 measures on democracy, the rule of law and fundamental rights",abstention,49,224,124870_2020-11-13 16:31:33
124870,2020-11-13T16:31:33Z,1,"Resolution on the impact of COVID-19 measures on democracy, the rule of law and fundamental rights",no_vote,-21,224,124870_2020-11-13 16:31:33
125185,2020-11-24T21:46:47Z,1,Lead in gunshot in or around wetlands,yes,292,225,125185_2020-11-24 21:46:47.545
125185,2020-11-24T21:46:47Z,1,Lead in gunshot in or around wetlands,no,362,225,125185_2020-11-24 21:46:47.545
125185,2020-11-24T21:46:47Z,1,Lead in gunshot in or around wetlands,abstention,39,225,125185_2020-11-24 21:46:47.545
125185,2020-11-24T21:46:47Z,1,Lead in gunshot in or around wetlands,no_vote,-12,225,125185_2020-11-24 21:46:47.545
125362,2020-11-25T16:00:16Z,1,Markets in financial instruments,yes,361,226,125362_2020-11-25 16:00:16.067
125362,2020-11-25T16:00:16Z,1,Markets in financial instruments,no,156,226,125362_2020-11-25 16:00:16.067
125362,2020-11-25T16:00:16Z,1,Markets in financial instruments,abstention,179,226,125362_2020-11-25 16:00:16.067
125362,2020-11-25T16:00:16Z,1,Markets in financial instruments,no_vote,-9,226,125362_2020-11-25 16:00:16.067
125364,2020-11-25T16:00:16Z,1,Towards a more sustainable single market for business and consumers,yes,395,227,125364_2020-11-25 16:00:16.067
125364,2020-11-25T16:00:16Z,1,Towards a more sustainable single market for business and consumers,no,94,227,125364_2020-11-25 16:00:16.067
125364,2020-11-25T16:00:16Z,1,Towards a more sustainable single market for business and consumers,abstention,207,227,125364_2020-11-25 16:00:16.067
125364,2020-11-25T16:00:16Z,1,Towards a more sustainable single market for business and consumers,no_vote,-9,227,125364_2020-11-25 16:00:16.067
125365,2020-11-25T16:00:16Z,1,Addressing product safety in the Single Market,yes,688,228,125365_2020-11-25 16:00:16.067
125365,2020-11-25T16:00:16Z,1,Addressing product safety in the Single Market,no,8,228,125365_2020-11-25 16:00:16.067
125365,2020-11-25T16:00:16Z,1,Addressing product safety in the Single Market,abstention,1,228,125365_2020-11-25 16:00:16.067
125365,2020-11-25T16:00:16Z,1,Addressing product safety in the Single Market,no_vote,-8,228,125365_2020-11-25 16:00:16.067
125366,2020-11-25T16:00:16Z,1,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms",yes,553,229,125366_2020-11-25 16:00:16.067
125366,2020-11-25T16:00:16Z,1,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms",no,54,229,125366_2020-11-25 16:00:16.067
125366,2020-11-25T16:00:16Z,1,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms",abstention,89,229,125366_2020-11-25 16:00:16.067
125366,2020-11-25T16:00:16Z,1,"Strengthening Media Freedom: the Protection of Journalists in Europe, Hate Speech, Disinformation and the Role of Platforms",no_vote,-9,229,125366_2020-11-25 16:00:16.067
125367,2020-11-25T16:00:16Z,1,A New Industrial Strategy for Europe,yes,486,230,125367_2020-11-25 16:00:16.067
125367,2020-11-25T16:00:16Z,1,A New Industrial Strategy for Europe,no,109,230,125367_2020-11-25 16:00:16.067
125367,2020-11-25T16:00:16Z,1,A New Industrial Strategy for Europe,abstention,102,230,125367_2020-11-25 16:00:16.067
125367,2020-11-25T16:00:16Z,1,A New Industrial Strategy for Europe,no_vote,-8,230,125367_2020-11-25 16:00:16.067
125368,2020-11-25T16:00:16Z,1,Foreign policy consequences of the COVID-19 outbreak,yes,467,231,125368_2020-11-25 16:00:16.067
125368,2020-11-25T16:00:16Z,1,Foreign policy consequences of the COVID-19 outbreak,no,80,231,125368_2020-11-25 16:00:16.067
125368,2020-11-25T16:00:16Z,1,Foreign policy consequences of the COVID-19 outbreak,abstention,148,231,125368_2020-11-25 16:00:16.067
125368,2020-11-25T16:00:16Z,1,Foreign policy consequences of the COVID-19 outbreak,no_vote,-10,231,125368_2020-11-25 16:00:16.067
125369,2020-11-25T16:00:16Z,1,Improving development effectiveness and efficiency of aid,yes,331,232,125369_2020-11-25 16:00:16.067
125369,2020-11-25T16:00:16Z,1,Improving development effectiveness and efficiency of aid,no,294,232,125369_2020-11-25 16:00:16.067
125369,2020-11-25T16:00:16Z,1,Improving development effectiveness and efficiency of aid,abstention,72,232,125369_2020-11-25 16:00:16.067
125369,2020-11-25T16:00:16Z,1,Improving development effectiveness and efficiency of aid,no_vote,-8,232,125369_2020-11-25 16:00:16.067
125371,2020-11-25T22:19:38Z,1,Application of Union tariff rate quotas and other import quotas,yes,686,233,125371_2020-11-25 22:19:38.283
125371,2020-11-25T22:19:38Z,1,Application of Union tariff rate quotas and other import quotas,no,3,233,125371_2020-11-25 22:19:38.283
125371,2020-11-25T22:19:38Z,1,Application of Union tariff rate quotas and other import quotas,abstention,7,233,125371_2020-11-25 22:19:38.283
125371,2020-11-25T22:19:38Z,1,Application of Union tariff rate quotas and other import quotas,no_vote,-9,233,125371_2020-11-25 22:19:38.283
125372,2020-11-25T22:19:38Z,1,Lead in gunshot in or around wetlands,yes,153,234,125372_2020-11-25 22:19:38.283
125372,2020-11-25T22:19:38Z,1,Lead in gunshot in or around wetlands,no,499,234,125372_2020-11-25 22:19:38.283
125372,2020-11-25T22:19:38Z,1,Lead in gunshot in or around wetlands,abstention,39,234,125372_2020-11-25 22:19:38.283
125372,2020-11-25T22:19:38Z,1,Lead in gunshot in or around wetlands,no_vote,-14,234,125372_2020-11-25 22:19:38.283
125373,2020-11-25T22:19:38Z,1,"Resolution on Commission Implementing Regulation (EU) 2020/1511 of 16 October 2020 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances amidosulfuron, bifenox, chlorotoluron, clofentezine, clomazone, cypermethrin, daminozide, deltamethrin, dicamba, difenoconazole, diflufenican, fenoxaprop-P, fenpropidin, fludioxonil, flufenacet, fosthiazate, indoxacarb, lenacil, MCPA, MCPB, nicosulfuron, paraffin oils, picloram, prosulfocarb, sulphur, triflusulfuron and tritosulfuron",yes,425,235,125373_2020-11-25 22:19:38.283
125373,2020-11-25T22:19:38Z,1,"Resolution on Commission Implementing Regulation (EU) 2020/1511 of 16 October 2020 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances amidosulfuron, bifenox, chlorotoluron, clofentezine, clomazone, cypermethrin, daminozide, deltamethrin, dicamba, difenoconazole, diflufenican, fenoxaprop-P, fenpropidin, fludioxonil, flufenacet, fosthiazate, indoxacarb, lenacil, MCPA, MCPB, nicosulfuron, paraffin oils, picloram, prosulfocarb, sulphur, triflusulfuron and tritosulfuron",no,231,235,125373_2020-11-25 22:19:38.283
125373,2020-11-25T22:19:38Z,1,"Resolution on Commission Implementing Regulation (EU) 2020/1511 of 16 October 2020 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances amidosulfuron, bifenox, chlorotoluron, clofentezine, clomazone, cypermethrin, daminozide, deltamethrin, dicamba, difenoconazole, diflufenican, fenoxaprop-P, fenpropidin, fludioxonil, flufenacet, fosthiazate, indoxacarb, lenacil, MCPA, MCPB, nicosulfuron, paraffin oils, picloram, prosulfocarb, sulphur, triflusulfuron and tritosulfuron",abstention,40,235,125373_2020-11-25 22:19:38.283
125373,2020-11-25T22:19:38Z,1,"Resolution on Commission Implementing Regulation (EU) 2020/1511 of 16 October 2020 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances amidosulfuron, bifenox, chlorotoluron, clofentezine, clomazone, cypermethrin, daminozide, deltamethrin, dicamba, difenoconazole, diflufenican, fenoxaprop-P, fenpropidin, fludioxonil, flufenacet, fosthiazate, indoxacarb, lenacil, MCPA, MCPB, nicosulfuron, paraffin oils, picloram, prosulfocarb, sulphur, triflusulfuron and tritosulfuron",no_vote,-9,235,125373_2020-11-25 22:19:38.283
125374,2020-11-25T22:19:38Z,1,Resolution on the draft Commission implementing regulation approving carbendazim as an existing active substance for use in biocidal products of product-types 7 and 10,yes,458,236,125374_2020-11-25 22:19:38.283
125374,2020-11-25T22:19:38Z,1,Resolution on the draft Commission implementing regulation approving carbendazim as an existing active substance for use in biocidal products of product-types 7 and 10,no,219,236,125374_2020-11-25 22:19:38.283
125374,2020-11-25T22:19:38Z,1,Resolution on the draft Commission implementing regulation approving carbendazim as an existing active substance for use in biocidal products of product-types 7 and 10,abstention,19,236,125374_2020-11-25 22:19:38.283
125374,2020-11-25T22:19:38Z,1,Resolution on the draft Commission implementing regulation approving carbendazim as an existing active substance for use in biocidal products of product-types 7 and 10,no_vote,-9,236,125374_2020-11-25 22:19:38.283
125375,2020-11-25T22:19:38Z,1,Stocktaking of European elections,yes,468,237,125375_2020-11-25 22:19:38.283
125375,2020-11-25T22:19:38Z,1,Stocktaking of European elections,no,194,237,125375_2020-11-25 22:19:38.283
125375,2020-11-25T22:19:38Z,1,Stocktaking of European elections,abstention,34,237,125375_2020-11-25 22:19:38.283
125375,2020-11-25T22:19:38Z,1,Stocktaking of European elections,no_vote,-9,237,125375_2020-11-25 22:19:38.283
